"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"time_50";"poolA_50";"poolB_50";"dec_50"
"1157";800;2;100;0,55;0,36;0,36;0,107636864087544;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,31547619047619;3,35119047619048;1000;3500;50,3160857989153;1485,14939313397;50,3160857989153;12,6561933604634;1
"1158";800;2;100;0,55;0,36;0,36;0,107206500321627;0,006;0,07;65000;50;50;30;8,4585;6,5415;3,94047619047619;3,27380952380952;1000;3500;50,3258479809325;1629,87304139969;50,3258479809325;7,74243815091269;1
"1159";800;2;100;0,55;0,36;0,36;0,177321865502745;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,125;3,36904761904762;1000;3500;50,6452552075634;1295,46893708872;50,6452552075634;15,5831554484811;1
"1160";800;2;100;0,55;0,36;0,36;0,197047540359199;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,05357142857143;3,35119047619048;1000;3500;50,3867111781058;1672,63339682027;50,3867111781058;32,4227532798246;1
"1161";800;2;100;0,55;0,36;0,36;0,148152234591544;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,42261904761905;3,05952380952381;1000;3500;50,9749219264869;1853,2541728496;50,9749219264869;30,3600637944517;1
"1162";800;2;100;0,55;0,36;0,36;0,12380489979405;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,375;3,26785714285714;1000;3500;50,239156935;1520,34795147724;14,2123930802961;50,239156935;-1
"1163";800;2;100;0,55;0,36;0,36;0,152796445996501;0,006;0,07;65000;50;50;30;8,4585;6,5415;3,98809523809524;3,47619047619048;1000;3500;50,3714895716196;1624,92311758416;50,3714895716196;12,9632509926962;1
"1164";800;2;100;0,55;0,36;0,36;0,140728416782804;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,19642857142857;3,31547619047619;1000;3500;50,8066333811945;1385,41766185617;22,458004610528;50,8066333811945;-1
"1165";800;2;100;0,55;0,36;0,36;0,180906274402514;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,125;3,39880952380952;1000;3500;50,3225587541244;1550,08165428279;34,9899041337271;50,3225587541244;-1
"1166";800;2;100;0,55;0,36;0,36;0,124804697674699;0,006;0,07;65000;50;50;30;8,4585;6,5415;4,21428571428571;3,29166666666667;1000;3500;51,4505426114794;1643,626116653;51,4505426114794;12,9478186704385;1
