"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"initial_time";"initial_FR_A";"initial_FR_B";"initial_FR_C";"initial_bin";"end_time";"end_FR_A";"end_FR_B";"end_FR_C";"end_bin";"end_state"
"426";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;23,7968766547506;19,8809349267536;4,81962058830391;0,0331976339358087;1000;40,1179195386099;6,06825673693258;6,15253808050109;0,0296625551296281;1
"427";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;7,76639133084508;12,296786273838;8,00909105993399;0,0309023830729226;1000;8,62246852619545;6,30103469221975;10,0319104968236;0,0301537777969393;0
"428";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;10,7080211169247;21,1100987733659;6,50129853527573;0,0326857779022122;1000;10,1411579598328;10,7749803323224;8,91312711313431;0,0315545819587328;0
"429";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;3,74733039928268;38,722414125921;5,66003029058322;0,0320227968216975;1000;5,22394508159946;6,85642791959928;10,1622056665489;0,0306281933482753;0
"430";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;11,2386925534294;22,4773851068587;5,40321757376412;0,0347015454107244;1000;16,5339866006496;7,04225355212855;8,64972447163615;0,0326599998562224;0
"431";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;10,6244383458216;20,9537534042593;6,16069862413961;0,0338841441102231;1000;8,87283813094123;21,4995693172807;8,1476542452393;0,0293029125701428;0
"432";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;16,8171320296506;24,2280715681407;4,34680107546054;0,0350832709738949;1000;6,27428422539171;27,4087153003954;7,43007342480597;0,0302823386978677;0
"433";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;14,4048756139366;14,0983888987464;6,39791017959416;0,032627841613938;1000;5,77673022822252;12,5728834378961;9,30223470574067;0,029428412490072;0
"434";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;23,522997542667;28,4752075516495;3,94629235090795;0,0323088075242741;1000;10,9236373849604;7,51000070216024;9,4301713362353;0,0292942715620143;0
"435";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;18,4624153383987;19,4011822200122;5,90640829681824;0,0319568154645995;1000;3,45411659349753;49,7392789463644;5,74246883668964;0,0289509625089821;-1
"436";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;20,4099563412008;19,1729892902189;5,75962783113431;0,0323371588339797;1000;0,332995594270677;44,288414038;6,3685407404267;0,0300304273451482;-1
"437";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;6,55262238961252;34,7288986649463;5,69259070097588;0,0305221311572979;1000;3,55360367690758;50,073506356425;5,6938422550451;0,0309544929601503;-1
"438";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;12,0894899446715;28,8968296238489;4,68099153345512;0,0339137549951568;1000;11,1530885354937;4,95692823799719;9,52659645740086;0,0322780545365827;0
"439";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;28,5725454198522;11,3640805647139;5,68204028235697;0,03079879608446;1000;41,7647435993954;5,18012323713432;6,19186605688711;0,0308872960498355;1
"440";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;25,0116984749622;3,29101295723187;7,77501811146029;0,0303857813079265;1000;35,3815335127372;8,37983688459566;6,63403753363823;0,0322201975668919;0
"441";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;38,9236189610762;3,27089234967027;5,60140314881034;0,0305726967780155;1000;59,1261695396744;1,34377658044715;4,78720406784296;0,0297668530483616;1
"442";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;29,9462531116036;9,67014423395533;5,34197483891887;0,0320574329089611;1000;3,81465333783123;7,62930667566245;9,65584126138529;0,0314576422475717;0
"443";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;15,4762325599519;23,0564280995202;5,84306739508387;0,0316614523658672;1000;11,6196940912994;7,85114465628337;8,79328201503737;0,0318424906105789;0
"444";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;7,56650042633269;21,0546098819692;7,15527757707548;0,0303971435988507;1000;16,5095038219732;10,889247201727;8,21084365614093;0,0284684509642535;0
"445";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;39,6035475348914;5,28047300465219;4,51040402480708;0,0340878553571653;1000;15,0696227551007;6,36272960770918;9,12549377947765;0,0298613978142012;0
"446";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;14,9018370083734;11,9214696066988;6,89209961637272;0,033552910269992;1000;2,95095898735909;10,1644142897924;9,71357333339033;0,0304985600903061;0
"447";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;8,17737391044868;27,1605633454188;5,22037709461679;0,0342408214502982;1000;3,12749239517152;26,0624366264293;8,20966753732524;0,0287770483915323;0
"448";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;29,225462710549;7,01411105053177;5,11445597434608;0,0342167379830413;1000;8,59030222113205;7,92950974258343;9,74668905859213;0,0302666883314539;0
"449";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;13,2845668301018;28,6825874740834;4,56656984784748;0,0331211401641637;1000;7,46186658815699;13,6260172479388;8,88124338481728;0,0308233867870329;0
"450";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;14,3448503887689;30,357706636697;5,17081816339344;0,0299759138886985;1000;7,19339907176755;27,7926782318292;7,02991272922738;0,0305835944600168;0
"451";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;4,39172786625585;50,1911756143526;3,76433817107645;0,0318781136408063;1000;5,93639118171728;59,0147123358953;4,62689312692671;0,028636926845987;-1
"452";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;10,0056422549497;12,910506135419;8,14975699798323;0,0309825188729535;1000;10,2467795990477;12,0134657368145;9,05426645605506;0,0283015748701135;0
"453";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;27,3072442985736;12,2079445099506;5,82286826954879;0,0311272712363876;1000;9,2250594363983;9,56672830441305;9,31047665340199;0,0292681041094099;0
"454";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;20,5893709844357;25,198931652593;5,032103729405;0,0325410621094971;1000;6,77070252170373;7,78630789995929;9,60593420266717;0,0295390322287669;0
"455";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;36,9148093563873;7,31931564824921;4,89280339529703;0,0314237028505549;1000;9,89502169190999;11,9422675592017;8,65814398042124;0,0293076669288254;0
"456";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;6,77355154887579;32,9440916240777;5,00319148496507;0,0324792685805297;1000;2,53396003353277;46,6972634751039;6,15390293857959;0,0276247450921347;-1
"457";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;24,2025054154702;9,68100216618806;6,01280993915587;0,0330544291290043;1000;6,84500433897822;13,3788721170938;8,78960784436976;0,03214022798309;0
"458";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;13,4988890176294;36,2970126918479;4,16215744710239;0,033336076725448;1000;6,84500433897822;13,3788721170938;8,78960784436976;0,03214022798309;0
"459";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;3,44919765277464;35,1191033737055;6,34965931533514;0,0318914747931342;1000;9,78357898653387;8,43411981597747;9,19319059941545;0,0296415044432264;0
"460";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;2,17202722466312;37,8553316298429;5,70157146474068;0,0322279570003351;1000;2,78015455999766;51,7803786799564;5,56030911999532;0,0287753785890477;-1
"461";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;26,2097938479299;15,4346563771143;4,87793385503139;0,034338309000896;1000;6,4739259271698;9,38719259439621;9,67042685370989;0,0308931554438458;0
"462";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;17,9074013593331;28,2269207867454;4,51478974949287;0,0329472706933271;1000;11,2964295045002;9,68265386100018;8,75473286598766;0,0309832411967488;0
"463";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;26,237465298129;10,2957142309114;6,31027646410698;0,03010961581172;1000;6,35601528546985;8,02865088690928;9,78491826842069;0,0298929425853253;0
"464";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;4,34323799900923;27,3003531366295;6,55363590921929;0,0322340152743037;1000;13,2088820494758;3,47602159196732;9,03765613911502;0,028768520952542;0
"465";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;39,7608573215439;6,99791088859172;4,69178116394218;0,0314379539125959;1000;6,00627586825704;5,6725938755761;10,2607212749391;0,0299686534465214;0
"466";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;19,1247087551199;19,7318423663935;4,62939378596155;0,0329416781226194;1000;17,7779947204505;10,1588541259717;8,41280107307031;0,0314996156093926;0
"467";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;10,1671569662286;12,631922291375;7,47131989184982;0,0324574510943554;1000;5,50662128224244;9,39364806970769;9,47462779444655;0,030871925140051;0
"468";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;34,4493754048651;1,82917037547956;5,75426513952947;0,0328017558147198;1000;10,5943616163521;9,22734721424219;8,8855936137147;0,029260847536252;0
"469";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;26,2265235755222;21,9570895050884;4,34567396454874;0,0327912312710273;1000;30,3463879123164;4,77358910980258;7,50135431540405;0,0293280374116217;0
"470";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;38,2965942059917;3,21820119378082;5,71230711896095;0,0310732592459571;1000;3,97549243032082;12,2577683268225;9,52461728097696;0,0301849398793387;0
"471";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;33,6720396414136;4,0159313333796;5,67636448083463;0,0323710714173488;1000;62,1334677003984;0,349064425283137;4,71236974132235;0,0286480067164928;1
"472";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;5,31437976125452;45,3285332577591;4,14209010803661;0,0319886812078085;1000;2,63777919530546;47,4800255154983;5,6052807900241;0,0303285430950318;-1
"473";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;38,9776061760327;5,11181720341413;5,43130577862751;0,0313000237749382;1000;8,94281686763027;16,1658612607163;8,34089650153977;0,0290736133646105;0
"474";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;4,03035165235615;5,27045985308112;9,68834531816382;0,0322552499665884;1000;5,34789953269631;16,3582809235416;8,76898232199468;0,031788181315046;0
"475";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;23,7321443645504;10,5832535679752;6,45418115319699;0,0311813373723348;1000;8,89382534957263;9,84673520845541;9,09234823683987;0,0314825161271527;0
"476";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;35,3123566820853;13,1673194407776;4,03997301023857;0,0334160648246578;1000;48,632832364614;0,699752983663511;6,29777685297159;0,0285815144299797;1
"477";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;33,8789729306613;7,8182245224603;4,74160839093657;0,0345346950863768;1000;13,9999781015915;5,86045594950341;9,0755671995782;0,0307143337567877;0
"478";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;32,5854735041346;11,6815848411049;4,61115191096244;0,0325298326527464;1000;7,75138826716148;9,09945579188521;9,73136244409947;0,0296721041538311;0
"479";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;22,1680392462866;28,1594012047425;4,23139938315944;0,0333813916412999;1000;1,36745722764385;42,0493097500484;6,75182006149151;0,0292513719561969;-1
"480";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;15,7852407987455;5,88077598384638;8,39558150325437;0,03230866139467;1000;9,71525635645093;9,38024751657331;8,96148646672629;0,0298499585970719;0
"481";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;12,5711595885241;20,4281343313516;5,77487643597825;0,0318188626262569;1000;18,3701252543961;5,6044449928666;8,71802554445916;0,0321173640260732;0
"482";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;33,3107164222453;9,74181329329815;5,10659567793854;0,031821591182954;1000;46,2061391252434;2,82174895421334;6,26075549216085;0,0283512110035681;1
"483";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;4,62772365049779;32,0855506434514;6,24742692817202;0,0324133442980903;1000;4,60860632802715;26,9932656355876;7,85931972011773;0,0303779472654439;0
"484";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;13,8913767102504;12,3128111749947;6,78783180159962;0,0316743263952611;1000;5,76844903800335;17,30534711401;8,81290825250512;0,031204228175396;0
"485";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;32,8760071352759;12,0645897744132;4,56192300844998;0,0331548778267064;1000;7,25935984267213;8,24927254849105;9,48666343076471;0,0303057025368533;0
"486";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;5,24407915682389;13,5729107588383;8,32883160201441;0,0324175121915897;1000;8,27471086693241;7,63819464639915;9,86600141826556;0,0314210374454312;0
"487";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;6,34373119493904;5,00820883810976;9,76600723431404;0,0299508277008301;1000;52,0791347266567;2,853651217899;5,52894923467931;0,0280342599327538;1
"488";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;14,1679361073245;35,7150056038806;4,05852336407734;0,0338793170976999;1000;0,331130995036705;47,0206012952121;6,16731478255863;0,0301995287360264;-1
"489";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;38,5636051033172;2,92148523509979;4,41874641808843;0,0342291649461594;1000;10,0951767481543;10,726125294914;8,95158250715246;0,0316983058328825;0
"490";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;15,0601820367883;23,6660003435244;5,1865422830776;0,0325361273059683;1000;10,3037922723075;4,50790911913454;9,9013003866705;0,0310565267178408;0
"491";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;3,8168624720666;38,4866965933382;5,48673980359573;0,0314394351062451;1000;4,0727621669974;62,7884167412099;4,32730980243473;0,0294640332726497;-1
"492";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;12,953429827633;10,4259313246802;7,97741714994469;0,0316518486189168;1000;10,5927316992764;9,90932965416183;9,1405023534079;0,0292653499400136;0
"493";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;10,0544111985658;22,850934542195;6,58868612633289;0,0328214147484909;1000;10,0469599836528;12,9638193337455;8,54801837318843;0,0308551044798024;0
"494";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;29,8469456625663;21,6536664610775;3,51140537206662;0,0341743510887706;1000;15,8591057417102;11,2335332337114;8,17735139806932;0,030266523713098;0
"495";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;28,3824385325337;5,30221379179201;6,27688544469495;0,0320620794776637;1000;17,5497655517896;4,87493487549712;8,61238494671158;0,0307696418169492;0
"496";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;28,5015127346004;23,1012261112024;3,78770103446663;0,0333315641470046;1000;13,0572982117011;12,7136851008669;8,33261793773033;0,0291024983759249;0
"497";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;3,92719340492928;39,574025849672;4,75794585597202;0,0331025204505661;1000;13,2164237478841;16,6052503499057;7,9213821822254;0,0295087390840081;0
"498";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;18,4506452322282;5,00356480873986;8,09170246413399;0,0319772014785386;1000;14,2509305939095;5,96550583000865;9,03111299265198;0,0301734681231112;0
"499";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;20,1280447467034;9,09897913207139;6,75530268896209;0,0362678049053702;1000;11,3080753661845;15,508217645053;8,11758267358241;0,0309513324474858;0
"500";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;15000;50;50;50;30;0;0;0;0;0;0;50;5,46834319665105;31,9466365699088;5,2884634862349;0,0347454417484917;1000;3,68251542545593;60,2593433256424;4,22652338603464;0,0298708864162819;-1
